RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Geological_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#28,#28-0086,K23DB3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.48,,28.76,,,,0.15,,11.60,9.24,2.90,,3.20,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0087,K23DB4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.48,,33.24,,,,0.11,,13.40,10.29,2.10,,2.30,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0088,K25AII3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.48,,3.67,,,,0.05,,1.48,3.34,2.80,,3.10,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0089,K25AII4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.29,,2.49,,,,0.03,,1.93,1.88,2.60,,2.90,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0090,K25AII5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.31,,3.94,,,,0.01,,1.19,4.24,<0.8,,<0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0091,K34A2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.40,,4.50,,,,0.02,,3.21,2.46,1.20,,1.30,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0092,K34A3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.30,,3.51,,,,0.03,,2.70,2.12,2.20,,2.40,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0093,K34A4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.63,,7.19,,,,0.03,,4.41,3.32,1.80,,2.00,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0094,K34A7,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56364,-52.2175,,,,220,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.64,,0.55,,,,0.01,,0.86,0.77,2.50,,2.80,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0095,K4A3A2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.74,,0.54,,,,0.04,,0.73,0.87,8.60,,9.50,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0096,K4A3A3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.85,,0.43,,,,0.05,,0.51,0.95,10.20,,11.20,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0097,K4A3A4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.71,,0.32,,,,0.04,,0.45,0.79,10.70,,11.80,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0098,K4A3A5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.30,,1.24,,,,0.04,,0.95,1.59,4.70,,5.20,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0099,K4A3AII1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.96,,0.84,,,,0.07,,0.88,1.16,11.10,,12.20,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0100,K4A3AII3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.69,,1.34,,,,0.05,,1.94,1.00,8.30,,9.10,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0101,K4A3AII4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.77,,0.68,,,,0.06,,0.88,0.93,11.40,,12.50,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0102,K4A3AII6,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.12,,1.72,,,,0.05,,1.54,1.52,6.60,,7.30,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0103,K4A3AII8,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56406,-52.21775,,,,250,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.18,,1.23,,,,0.05,,1.04,1.47,6.50,,7.20,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0104,K5A2A1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.50,,8.50,,,,0.03,,5.67,3.50,1.60,,1.80,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0105,K5A2A2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.60,,8.00,,,,0.03,,5.00,3.48,1.80,,2.00,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0106,K5A2A3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.70,,8.10,,,,0.03,,4.76,3.60,1.30,,1.40,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0107,K5A2A4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.30,,5.20,,,,0.06,,4.00,2.52,4.50,,5.00,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0108,K5A2A5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.59,,2.91,,,,0.02,,4.93,1.27,2.30,,2.50,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0109,K5A2B1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.70,,3.00,,,,0.08,,4.29,1.41,11.10,,11.70,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0110,K5A2B2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.90,,6.80,,,,0.02,,7.56,2.50,1.40,,1.50,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0111,K5A2B3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.10,,5.60,,,,0.11,,2.67,3.42,6.30,,6.60,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0112,K5A2B4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.74,,4.60,,,,0.06,,6.22,1.82,5.60,,5.80,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0113,K5A3AII1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,0.93,,3.89,,,,0.14,,4.18,1.84,13.70,,15.10,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0114,K5A3AII2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.75,,3.42,,,,0.16,,1.24,3.55,8.40,,9.20,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0115,K5A3AII3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.35,,2.98,,,,0.23,,0.89,4.05,10.70,,11.80,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0116,K5A3AII4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.39,,2.41,,,,0.15,,1.01,2.96,9.50,,10.50,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0117,K5A3AII5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.17,,3.06,,,,0.19,,0.97,3.89,8.90,,9.80,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0118,K5A3AII6,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.07,,3.50,,,,0.24,,1.14,3.89,11.20,,12.30,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0119,K5A3AII7,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.29,,3.30,,,,0.13,,1.44,3.07,7.60,,8.40,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0120,K5B1B1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.93,,1.61,,,,0.13,,0.83,2.31,10.30,,10.80,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0121,K5B1B2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.23,,1.77,,,,0.16,,0.55,3.65,8.20,,8.60,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0122,K5B1B3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.05,,1.82,,,,0.03,,0.89,2.48,2.50,,2.60,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0123,K5B1B5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,Gt-Ht-mix,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.15,,1.50,,,,0.05,,1.30,1.50,6.00,,6.30,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0124,K5B2AII1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.08,,0.75,,,,0.18,,0.24,3.26,10.10,,11.10,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0125,K5B2AII2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,4.59,,4.81,,,,0.28,,1.05,5.72,9.10,,10.00,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0126,K5B2AII4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,4.17,,4.45,,,,0.29,,1.07,5.22,10.60,,11.70,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0127,K5B2AII5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.39,,3.09,,,,0.26,,0.91,4.12,11.50,,12.70,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0128,K5B2AII6,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.71,,1.17,,,,0.23,,0.32,3.98,10.50,,11.60,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0129,K5B3B1,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,1.60,,5.33,,,,0.15,,3.33,2.85,9.40,,10.30,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0130,K5B3B2,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.10,,6.59,,,,0.26,,2.13,4.65,10.10,,11.10,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0131,K5B3B3,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,2.11,,6.16,,,,0.14,,2.92,3.56,7.60,,8.40,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0132,K5B3B4,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.52,,8.92,,,,0.25,,2.53,5.62,8.30,,9.10,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0133,K5B3B5,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,3.96,,6.69,,,,0.34,,1.69,5.53,11.30,,12.40,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0134,K5B3B6,,Roura-Fourgassié-Kaw mountain,French Guiana,4.56875,-52.21766,,,,300,0,goethite,Acid to intermediate metavolcanites,Lateritized igneous rocks,4.33,,7.92,,,,0.26,,1.83,6.19,7.90,,8.70,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
